search_keyword,taxId,name,branch,branchCode,branchType,addressLocal,zipCode,contactGroup
ลี้ย่งฮุย,0705562003230,บริษัท ลี้ย่งฮุย จำกัด,,00001,สาขา,"172,174 ถนนแสงชูโต ตำบลบ้านโป่ง อำเภอบ้านโป่ง ราชบุรี",70110,3
ลี้ย่งฮุย,0705562003230,บริษัท ลี้ย่งฮุย จำกัด,สำนักงานใหญ่,00000,สำนักงานใหญ่,177-179 ถนนแสงชูโต ตำบลบ้านโป่ง อำเภอบ้านโป่ง ราชบุรี,70110,3
กวงเตี่ยง,0102493001795,ห้างหุ้นส่วนสามัญนิติบุคคล กวงเตี่ยงดิสเปนซารี่,,00003,สาขา,8/7 หมู่6 ตำบลคลองเจ็ด อำเภอคลองหลวง ปทุมธานี,12120,3
กวงเตี่ยง,0102493001795,ห้างหุ้นส่วนสามัญนิติบุคคล กวงเตี่ยงดิสเปนซารี่,,00002,สาขา,933 ชั้น 11 อาคารรวมทุนไทย ถนนมหาไชย แขวงวังบูรพาภิรมย์ เขตพระนคร กรุงเทพมหานคร,10200,3
กวงเตี่ยง,0102493001795,ห้างหุ้นส่วนสามัญนิติบุคคล กวงเตี่ยงดิสเปนซารี่,สำนักงานใหญ่,00000,สำนักงานใหญ่,1-3 ซอยสพานหัน แขวงจักรวรรดิ เขตสัมพันธวงศ์ กรุงเทพมหานคร,10100,3
กวงเตี่ยง,0103508004308,ห้างหุ้นส่วนจำกัด กวงเตี่ยง เค.เอส.ดิสเปนซารี่,สำนักงานใหญ่,00000,สำนักงานใหญ่,"22,24 ถนนเพชรเกษม แขวงบางหว้า เขตภาษีเจริญ กรุงเทพมหานคร",10160,3
เยนเนอร์ราลดรั๊กส์เฮ้าส์ จำกัด,0105502000884,บริษัท เยนเนอร์ราลดรั๊กส์เฮ้าส์ จำกัด,สำนักงานใหญ่,00000,สำนักงานใหญ่,"90,90/1 หมู่4 ตำบลบึงคำพร้อย อำเภอลำลูกกา ปทุมธานี",12150,3
วิทยาศรม จำกัด,0105486000056,บริษัท วิทยาศรม จำกัด,,00002,สาขา,46 ซอยสุขุมวิท69 สาลีนิมิตร ถนนสุขุมวิท แขวงพระโขนงเหนือ เขตวัฒนา กรุงเทพมหานคร,10110,3
วิทยาศรม จำกัด,0105486000056,บริษัท วิทยาศรม จำกัด,,00005,สาขา,335/9-10 ถนนมหาดไทย ตำบลในเมือง อำเภอเมืองนครราชสีมา นครราชสีมา,30000,3
วิทยาศรม จำกัด,0105486000056,บริษัท วิทยาศรม จำกัด,,00001,สาขา,133/1-2 ถนนศรีภูมิ ตำบลศรีภูมิ อำเภอเมืองเชียงใหม่ เชียงใหม่,50000,3
วิทยาศรม จำกัด,0105486000056,บริษัท วิทยาศรม จำกัด,,00003,สาขา,125-126 ถนนจุติอนุสรณ์ ตำบลหาดใหญ่ อำเภอหาดใหญ่ สงขลา,90110,3
วิทยาศรม จำกัด,0105486000056,บริษัท วิทยาศรม จำกัด,,00009,สาขา,"35/3,4 หมู่5 ตำบลลำพยา อำเภอเมืองนครปฐม นครปฐม",73000,3
